postId,posCommentCount,neuCommentCount,negCommentCount,totalCommentCount,netCompound
1991716644473195_2538695546441966,1,0,0,1,0.0772
1991716644473195_2538734406438080,1,0,0,1,0.4404
1991716644473195_2538748373103350,1,0,0,1,0.6908
1991716644473195_2538752486436272,21,4,0,25,10.2958
1991716644473195_2538785179766336,20,4,1,25,9.9017
1991716644473195_2538848669759987,12,4,1,17,7.1596
1991716644473195_2538852193092968,8,4,2,14,3.5068
1991716644473195_2538946023083585,18,5,2,25,7.8317
1991716644473195_2538949806416540,9,0,0,9,4.48
1991716644473195_2539117479733106,1,0,0,1,0.4404
1991716644473195_2539510623027125,1,0,0,1,0.4927
1991716644473195_2539642159680638,3,0,0,3,1.0682
1991716644473195_2539670569677797,3,1,0,4,1.3896
1991716644473195_2539676276343893,2,0,0,2,0.8619
1991716644473195_2539680849676769,2,3,1,6,0.9418
1991716644473195_2539681823010005,2,1,0,3,0.9158
1991716644473195_2539788046332716,9,2,0,11,3.6118
1991716644473195_2539797242998463,1,0,0,1,0.5267
1991716644473195_2539896339655220,1,0,0,1,0.743
1991716644473195_2539945576316963,1,0,0,1,0.6249
1991716644473195_2539949432983244,1,1,0,2,0.6908
1991716644473195_2539956092982578,2,0,0,2,0.9158
1991716644473195_2540005759644278,9,2,1,12,2.9518
1991716644473195_2540065409638313,3,0,0,3,1.2834
1991716644473195_2540107142967473,18,7,0,25,8.2889
1991716644473195_2540167549628099,1,0,0,1,0.4215
1991716644473195_2540446046266916,2,0,0,2,1.4155
1991716644473195_2540529972925190,10,2,0,12,4.8779
1991716644473195_2540611932916994,1,0,0,1,0.4215
1991716644473195_2540614746250046,8,1,0,9,3.5917
1991716644473195_2540631186248402,18,3,0,21,9.9304
1991716644473195_2540682742909913,7,3,0,10,3.5365
1991716644473195_2540685099576344,8,17,0,25,3.6967
1991716644473195_2540817139563140,4,0,0,4,1.5853
1991716644473195_2540860899558764,0,1,0,1,0
1991716644473195_2540899822888205,9,1,0,10,4.5007
1991716644473195_2541371289507725,2,0,0,2,0.9158
1991716644473195_2541384469506407,1,0,0,1,0.4404
1991716644473195_2541389832839204,1,0,0,1,0.4404
1991716644473195_2541487529496101,19,3,0,22,9.1318
1991716644473195_2541493762828811,3,0,0,3,1.3212
1991716644473195_2541588739485980,5,0,0,5,2.042
1991716644473195_2541610952817092,0,1,0,1,0
1991716644473195_2541649356146585,4,1,0,5,1.795
1991716644473195_2541673929477461,2,0,0,2,0.8808
1991716644473195_2541686382809549,1,0,0,1,0.4404
1991716644473195_2541751166136404,6,0,0,6,2.747
1991716644473195_2541819406129580,3,1,0,4,1.7489
1991716644473195_2541820626129458,10,2,1,13,5.2366
1991716644473195_2541839506127570,4,0,0,4,1.7345
1991716644473195_2542273772750810,7,2,0,9,3.7742
1991716644473195_2542274959417358,18,6,1,25,7.9532
1991716644473195_2542275882750599,4,2,0,6,1.6522
1991716644473195_2542380796073441,7,14,4,25,1.8925
1991716644473195_2542415066070014,8,0,0,8,3.5028
1991716644473195_2542429482735239,1,0,0,1,0.4404
1991716644473195_2542462416065279,7,17,1,25,1.6692
1991716644473195_2542529229391931,12,2,0,14,5.8633
1991716644473195_2542607536050767,1,0,0,1,0.4404
1991716644473195_2542608749383979,1,0,0,1,0.4404
1991716644473195_2542610122717175,1,0,0,1,0.4404
1991716644473195_2542660819378772,3,0,0,3,1.3212
1991716644473195_2542754839369370,4,2,0,6,1.8553
1991716644473195_2542854342692753,5,0,0,5,2.8987
1991716644473195_2542897726021748,19,6,0,25,8.3429
1991716644473195_2542901482688039,1,0,0,1,0.4404
1991716644473195_2543011686010352,1,0,0,1,0.4404
1991716644473195_2543342035977317,1,0,0,1,0.4404
1991716644473195_2543364115975109,1,0,0,1,0.4404
1991716644473195_2543366442641543,2,0,0,2,1.2368
1991716644473195_2543367415974779,1,0,0,1,0.4404
1991716644473195_2543368392641348,1,0,0,1,0.4404
1991716644473195_2543377355973785,2,14,1,17,0.7082
1991716644473195_2543387915972729,7,4,0,11,3.3184
1991716644473195_2543415915969929,16,7,2,25,6.0815
1991716644473195_2543480645963456,1,0,0,1,0.4404
1991716644473195_2543498092628378,5,7,0,12,2.0959
1991716644473195_2543520765959444,11,13,1,25,5.1061
1991716644473195_2543525325958988,1,1,0,2,0.4215
1991716644473195_2543753452602842,1,1,0,2,0.4215
1991716644473195_2543801272598060,3,0,0,3,1.3562
1991716644473195_2543808649263989,2,0,0,2,1.0773
1991716644473195_2543816839263170,1,0,0,1,0.296
1991716644473195_2543830009261853,6,1,0,7,3.7028
1991716644473195_2543892612588926,14,9,0,23,6.25
1991716644473195_2543925499252304,10,2,0,12,4.923
1991716644473195_2544233439221510,1,0,0,1,0.7906
1991716644473195_2544353402542847,2,0,0,2,0.7827
1991716644473195_2544357615875759,1,2,0,3,0.5719
1991716644473195_2544386199206234,0,1,0,1,0
1991716644473195_2544387029206151,2,6,0,8,0.8285
1991716644473195_2544417682536419,1,0,0,1,0.4215
1991716644473195_2544479132530274,8,5,0,13,4.6247
1991716644473195_2544604342517753,1,0,0,1,0.4404
1991716644473195_2544708392507348,2,0,0,2,1.0653
1991716644473195_2545128412465346,6,11,0,17,2.7997
1991716644473195_2545169465794574,1,0,0,1,0.8439
1991716644473195_2545170679127786,1,0,0,1,0.4754
1991716644473195_2545171465794374,0,1,0,1,0
1991716644473195_2545213749123479,1,0,0,1,0.4404
1991716644473195_2545263245785196,11,9,1,21,5.1365
1991716644473195_2545263829118471,4,1,0,5,1.8316
1991716644473195_2545381162440071,1,0,0,1,0.4404
1991716644473195_2545428312435356,1,0,0,1,0.4404
1991716644473195_2545447219100132,0,1,0,1,0
1991716644473195_2545485492429638,2,0,0,2,0.8808
1991716644473195_2545550265756494,2,0,0,2,0.8619
1991716644473195_2545623092415878,1,0,0,1,0.4404
1991716644473195_2545680432410144,8,4,1,13,3.4482
1991716644473195_2546074102370777,2,0,0,2,1.2848
1991716644473195_2546075712370616,3,1,0,4,1.154
1991716644473195_2546088805702640,16,8,1,25,6.5259
1991716644473195_2546093399035514,7,4,0,11,1.8841
1991716644473195_2546107045700816,19,6,0,25,9.0134
1991716644473195_2546120815699439,23,2,0,25,11.6171
1991716644473195_2546130415698479,1,0,0,1,0.4404
1991716644473195_2546151232363064,1,0,0,1,0.4404
1991716644473195_2546163975695123,1,0,0,1,0.4404
1991716644473195_2546368755674645,1,0,0,1,0.4404
1991716644473195_2546388212339366,7,1,0,8,3.0261
1991716644473195_2546788542299333,3,0,0,3,1.4988
1991716644473195_2546789188965935,1,2,0,3,0.4404
1991716644473195_2546846182293569,10,7,0,17,4.8196
1991716644473195_2546847415626779,0,1,0,1,0
1991716644473195_2546848228960031,0,2,0,2,0
1991716644473195_2546882758956578,6,1,0,7,2.6424
1991716644473195_2546905868954267,1,0,0,1,0.4754
1991716644473195_2546948428950011,1,0,0,1,0.4404
1991716644473195_2547031665608354,2,0,0,2,0.6904
1991716644473195_2547047678940086,1,0,0,1,0.4754
1991716644473195_2547216552256532,5,1,0,6,2.1264
1991716644473195_2547500018894852,2,2,0,4,0.8619
1991716644473195_2547642652213922,3,1,0,4,1.5502
1991716644473195_2547763318868522,0,0,1,1,-0.296
1991716644473195_2547792478865606,2,0,0,2,1.342
1991716644473195_2547859145525606,6,2,0,8,3.1484
1991716644473195_2547861372192050,10,0,0,10,4.8164
1991716644473195_2547882892189898,3,0,0,3,1.4402
1991716644473195_2547908148854039,18,5,0,23,8.7777
1991716644473195_2547922338852620,9,1,0,10,4.5316
1991716644473195_2548072918837562,1,1,0,2,0.5994
1991716644473195_2548095728835281,2,4,0,6,1.5404
1991716644473195_2548098618834992,1,0,0,1,0.4215
1991716644473195_2548148288830025,1,1,0,2,0.69
1991716644473195_2548190918825762,3,1,0,4,1.3272
1991716644473195_2548201882157999,1,1,0,2,0.296
1991716644473195_2548202402157947,4,3,1,8,1.6743
1991716644473195_2548235008821353,6,4,1,11,2.2606
1991716644473195_2548276528817201,22,3,0,25,7.9336
1991716644473195_2548673425444178,16,1,0,17,7.8565
1991716644473195_2548720372106150,8,11,0,19,3.873
1991716644473195_2548738498771004,9,3,0,12,4.7755
1991716644473195_2548758108769043,18,7,0,25,8.5545
1991716644473195_2548765682101619,2,1,0,3,1.0576
1991716644473195_2548776645433856,3,1,0,4,1.1721
1991716644473195_2548850215426499,5,0,0,5,2.2342
1991716644473195_2548881838756670,8,0,0,8,3.6443
1991716644473195_2548887358756118,6,0,0,6,3.1736
1991716644473195_2548964518748402,17,7,1,25,8.2743
1991716644473195_2549016808743173,1,1,0,2,0.3612
1991716644473195_2549050265406494,0,1,0,1,0
1991716644473195_2549095522068635,3,5,1,9,0.7379
1991716644473195_2549132498731604,1,0,0,1,0.4404
1991716644473195_2549455302032657,1,0,0,1,0.4754
1991716644473195_2549492255362295,1,0,0,1,0.4199
1991716644473195_2549527048692149,1,0,0,1,0.7964
1991716644473195_2549528728691981,2,0,0,2,1.3854
1991716644473195_2549603322017855,15,5,0,20,7.9282
1991716644473195_2549610485350472,1,0,0,1,0.3612
1991716644473195_2549675442010643,1,0,0,1,0.4404
1991716644473195_2549678915343629,7,0,0,7,4.0954
1991716644473195_2549700658674788,11,0,0,11,5.1462
1991716644473195_2549701208674733,7,0,0,7,3.0639
1991716644473195_2549710422007145,1,0,0,1,0.7783
1991716644473195_2549729138671940,1,0,0,1,0.4404
1991716644473195_2549801228664731,1,0,0,1,0.4927
1991716644473195_2549824078662446,1,0,0,1,0.3612
1991716644473195_2550067301971457,5,1,0,6,2.4651
1991716644473195_2550344055277115,2,2,0,4,0.8619
1991716644473195_2550452288599625,0,1,0,1,0
1991716644473195_2550452498599604,3,5,1,9,0.0631
1991716644473195_2550508081927379,2,2,0,4,0.9142
1991716644473195_2550550318589822,3,0,0,3,1.56
1991716644473195_2550576075253913,0,5,0,5,0
1991716644473195_2550577038587150,0,5,0,5,0
1991716644473195_2550628438582010,0,1,0,1,0
1991716644473195_2550643848580469,2,0,0,2,1.2152
1991716644473195_2550661435245377,1,0,0,1,0.3612
1991716644473195_2550693618575492,1,0,0,1,0.7096
1991716644473195_2550696055241915,1,0,0,1,0.4404
1991716644473195_2550797821898405,1,0,0,1,0.4404
1991716644473195_2550800688564785,1,0,0,1,0.4404
1991716644473195_2550845201893667,1,0,0,1,0.6908
1991716644473195_2551105791867608,1,0,0,1,0.4215
1991716644473195_2551210741857113,2,1,0,3,0.9158
1991716644473195_2551234871854700,1,0,0,1,0.4927
1991716644473195_2551311578513696,1,0,1,2,0.3289
1991716644473195_2551370265174494,10,0,0,10,4.9185
1991716644473195_2551375345173986,4,0,0,4,1.8139
1991716644473195_2551387398506114,9,0,0,9,4.6653
1991716644473195_2551411585170362,6,0,0,6,2.8391
1991716644473195_2551414668503387,1,0,0,1,0.4404
1991716644473195_2551422721835915,0,2,1,3,-0.0516
1991716644473195_2551480618496792,16,5,0,21,8.4449
1991716644473195_2551491115162409,0,1,0,1,0
1991716644473195_2551528155158705,0,3,0,3,0
1991716644473195_2551628315148689,2,1,0,3,0.8619
1991716644473195_2551648645146656,25,0,0,25,12.6324
1991716644473195_2551651245146396,7,0,0,7,3.9352
1991716644473195_2551736905137830,1,0,0,1,0.4215
1991716644473195_2551979961780191,1,1,0,2,0.4926
1991716644473195_2552000351778152,1,0,0,1,0.4404
1991716644473195_2552020641776123,1,0,0,1,0.4927
1991716644473195_2552120048432849,0,1,0,1,0
1991716644473195_2552122911765896,3,2,0,5,1.9008
1991716644473195_2552132231764964,2,0,0,2,1.0398
1991716644473195_2552138398431014,1,0,0,1,0.5859
1991716644473195_2552308071747380,2,1,0,3,0.9142
1991716644473195_2552508675060653,15,10,0,25,8.6779
1991716644473195_2552855515025969,1,0,0,1,0.6369
1991716644473195_2552886675022853,0,1,0,1,0
1991716644473195_2552952695016251,5,0,0,5,2.2543
1991716644473195_2553028025008718,1,0,0,1,0.4404
1991716644473195_2553033558341498,17,3,0,20,7.6264
1991716644473195_2553044688340385,3,0,0,3,1.4424
1991716644473195_2553061118338742,9,2,0,11,4.364
1991716644473195_2553125098332344,2,2,0,4,1.4185
1991716644473195_2553191101659077,2,0,0,2,0.9648
1991716644473195_2553406538304200,1,0,0,1,0.4927
1991716644473195_2553636461614541,0,1,0,1,0
1991716644473195_2553637434947777,0,4,0,4,0
1991716644473195_2553701031608084,3,0,0,3,1.3723
1991716644473195_2553721698272684,2,0,0,2,1.4538
1991716644473195_2553850038259850,1,0,0,1,0.4754
1991716644473195_2554009248243929,19,6,0,25,8.0328
1991716644473195_2554125034899017,1,0,0,1,0.7269
1991716644473195_2554485104863010,1,0,0,1,0.4215
1991716644473195_2554576634853857,8,1,0,9,4.1303
1991716644473195_2554811928163661,3,0,0,3,1.3546
1991716644473195_2554894141488773,1,0,0,1,0.7269
1991716644473195_2554968364814684,3,0,0,3,1.3184
1991716644473195_2554989724812548,1,1,0,2,0.4754
1991716644473195_2555465231431664,0,1,0,1,0
1991716644473195_2555466238098230,0,5,0,5,0
1991716644473195_2555486971429490,18,3,3,24,8.2553
1991716644473195_2555689318075922,1,0,0,1,0.4215
1991716644473195_2556220278022826,4,0,0,4,1.7565
1991716644473195_2556318874679633,2,1,0,3,1.0653
1991716644473195_2556342218010632,7,2,0,9,3.2227
1991716644473195_2556506537994200,0,2,0,2,0
1991716644473195_2556582081319979,15,9,1,25,6.4813
1991716644473195_2556592284652292,3,0,0,3,1.3023
1991716644473195_2556592507985603,2,3,0,5,1.434
1991716644473195_2556646074646913,1,0,0,1,0.4927
1991716644473195_2557125527932301,1,0,0,1,0.4404
1991716644473195_2557126281265559,1,0,0,1,0.4404
1991716644473195_2557127071265480,1,0,0,1,0.4215
1991716644473195_2557202504591270,1,0,0,1,0.4404
1991716644473195_2557382191239968,19,6,0,25,9.8524
1991716644473195_2557396144571906,1,0,0,1,0.6908
1991716644473195_2557881081190079,0,1,0,1,0
1991716644473195_2557935784517942,2,0,0,2,1.1171
1991716644473195_2557938961184291,1,0,0,1,0.5994
1991716644473195_2557981051180082,1,0,0,1,0.4404
1991716644473195_2557995777845276,13,1,0,14,6.4252
1991716644473195_2558040234507497,1,0,0,1,0.7269
1991716644473195_2558109974500523,2,2,0,4,0.8808
1991716644473195_2558113294500191,2,1,0,3,1.244
1991716644473195_2558285714482949,1,1,0,2,0.4754
1991716644473195_2558350217809832,11,1,0,12,6.4122
1991716644473195_2558353781142809,4,4,1,9,2.3758
1991716644473195_2558759131102274,1,6,0,7,0.4215
1991716644473195_2558760067768847,0,1,0,1,0
1991716644473195_2558842861093901,12,2,0,14,5.2434
1991716644473195_2558973077747546,3,1,0,4,1.0373
1991716644473195_2559236287721225,2,0,0,2,1.2243
1991716644473195_2559236511054536,5,1,0,6,3.2711
1991716644473195_2559566061021581,1,1,0,2,0.1157
1991716644473195_2559567221021465,0,3,0,3,0
1991716644473195_2559599244351596,8,0,0,8,3.9781
1991716644473195_2559725197672334,3,0,0,3,1.5202
1991716644473195_2559764191001768,3,0,0,3,1.3575
1991716644473195_2559883674323153,1,0,0,1,0.7717
1991716644473195_2559892160988971,1,0,0,1,0.4404
1991716644473195_2559972180980969,1,1,0,2,0.4404
1991716644473195_2560434724268048,10,1,0,11,4.4382
1991716644473195_2560495484261972,0,1,0,1,0
1991716644473195_2560497890928398,0,1,0,1,0
1991716644473195_2560561344255386,5,0,0,5,2.8072
1991716644473195_2560656930912494,1,0,0,1,0.4754
1991716644473195_2560823914229129,2,0,0,2,1.1512
1991716644473195_2560833190894868,9,0,0,9,4.9021
1991716644473195_2560869544224566,2,0,0,2,0.8619
1991716644473195_2560941454217375,2,0,0,2,1.1238
1991716644473195_2561116834199837,14,1,0,15,7.5194
1991716644473195_2561286994182821,0,1,0,1,0
1991716644473195_2561330827511771,2,0,0,2,1.1668
1991716644473195_2561378230840364,3,0,0,3,1.597
1991716644473195_2561401890837998,11,1,0,12,5.0679
1991716644473195_2561424327502421,0,1,0,1,0
1991716644473195_2561486694162851,1,0,0,1,0.4404
1991716644473195_2561686014142919,4,0,0,4,1.6872
1991716644473195_2561727454138775,3,1,1,5,1.6947
1991716644473195_2561839990794188,11,1,0,12,6.0511
1991716644473195_2562123540765833,1,0,0,1,0.4754
1991716644473195_2562130867431767,1,0,0,1,0.4215
1991716644473195_2562247377420116,1,0,0,1,0.5859
1991716644473195_2562247990753388,4,2,0,6,1.7966
1991716644473195_2562277014083819,9,1,0,10,4.3593
1991716644473195_2562322120745975,3,0,0,3,1.3023
1991716644473195_2562364860741701,1,0,0,1,0.4404
1991716644473195_2562411200737067,5,0,0,5,2.1642
1991716644473195_2562435674067953,1,0,0,1,0.4754
1991716644473195_2562461487398705,3,1,0,4,1.3023
1991716644473195_2562481900729997,2,0,0,2,0.8969
1991716644473195_2562550044056516,1,0,0,1,0.4404
1991716644473195_2562553200722867,15,0,0,15,6.9557
1991716644473195_2562564387388415,1,0,0,1,0.9798
1991716644473195_2562659644045556,1,1,0,2,0.4215
1991716644473195_2563010814010439,1,0,0,1,0.4404
1991716644473195_2563152807329573,3,3,0,6,1.2834
1991716644473195_2563181353993385,2,0,0,2,0.843
1991716644473195_2563192880658899,2,0,0,2,0.9443
1991716644473195_2563220647322789,6,0,1,7,2.6427
1991716644473195_2563251240653063,1,0,0,1,0.4927
1991716644473195_2563311053980415,24,1,0,25,12.4397
1991716644473195_2563397600638427,3,0,0,3,1.7038
1991716644473195_2563421340636053,3,1,0,4,1.242
1991716644473195_2563424903969030,0,1,0,1,0
1991716644473195_2563505183961002,1,0,0,1,0.4404
1991716644473195_2563507117294142,1,0,0,1,0.4404
1991716644473195_2563592033952317,11,4,0,15,5.4955
1991716644473195_2563823103929210,2,0,0,2,0.843
1991716644473195_2563873833924137,14,0,0,14,7.343
1991716644473195_2563967437248110,2,0,0,2,1.0328
1991716644473195_2563967780581409,1,1,0,2,0.4404
1991716644473195_2563998357245018,5,0,0,5,2.7313
1991716644473195_2564007973910723,11,2,2,15,5.9122
1991716644473195_2564009080577279,5,1,0,6,2.676
1991716644473195_2564079827236871,1,0,0,1,0.4939
1991716644473195_2564118627232991,1,0,0,1,0.9648
1991716644473195_2564215203890000,3,0,0,3,1.3373
1991716644473195_2564216527223201,3,0,0,3,1.4613
1991716644473195_2564263320551855,2,0,0,2,1.0398
1991716644473195_2564588803852640,6,1,0,7,2.6491
1991716644473195_2564692497175604,1,0,0,1,0.4754
1991716644473195_2564712240506963,3,2,0,5,1.5427
1991716644473195_2564731097171744,0,1,0,1,0
1991716644473195_2564732243838296,0,1,0,1,0
1991716644473195_2564758287169025,1,0,0,1,0.4215
1991716644473195_2564774407167413,1,0,0,1,0.4404
1991716644473195_2564777903833730,19,2,1,22,8.8918
1991716644473195_2564808250497362,3,0,0,3,1.3184
1991716644473195_2564861460492041,17,2,0,19,9.0797
1991716644473195_2564918793819641,7,0,0,7,3.4553
1991716644473195_2564923437152510,1,1,0,2,0.4404
1991716644473195_2564924670485720,1,1,0,2,0.5994
1991716644473195_2564959113815609,2,0,0,2,0.843
1991716644473195_2565450030433184,2,1,0,3,1.3459
1991716644473195_2565457347099119,0,2,0,2,0
1991716644473195_2565458780432309,0,5,0,5,0
1991716644473195_2565514600426727,7,0,0,7,3.1313
1991716644473195_2565519723759548,2,0,0,2,1.0209
1991716644473195_2565563853755135,3,2,0,5,1.2203
1991716644473195_2565584530419734,1,0,0,1,0.4404
1991716644473195_2565633330414854,5,1,0,6,2.7261
1991716644473195_2565634347081419,2,0,0,2,0.8619
1991716644473195_2565663250411862,3,0,0,3,1.8385
1991716644473195_2565723783739142,8,4,0,12,4.2978
1991716644473195_2565761363735384,4,0,0,4,1.7042
1991716644473195_2565794523732068,2,1,0,3,1.1757
1991716644473195_2565862553725265,4,0,0,4,2.447
1991716644473195_2565907873720733,4,0,0,4,2.0732
1991716644473195_2566233207021533,5,1,0,6,2.9443
1991716644473195_2566273103684210,0,4,0,4,0
1991716644473195_2566274140350773,0,4,0,4,0
1991716644473195_2566286620349525,15,6,1,22,7.9856
1991716644473195_2566289347015919,1,0,0,1,0.7783
1991716644473195_2566317903679730,10,3,0,13,5.4945
1991716644473195_2566352810342906,4,2,0,6,1.8112
1991716644473195_2566395043672016,3,0,0,3,1.3373
1991716644473195_2566477363663784,2,1,0,3,0.8969
1991716644473195_2566535483657972,3,0,0,3,1.3023
1991716644473195_2566547030323484,1,0,0,1,0.4404
1991716644473195_2566614633650057,12,4,3,19,5.3011
1991716644473195_2566704593641061,1,0,0,1,0.5994
1991716644473195_2566975933613927,2,0,0,2,1.1356
1991716644473195_2566991433612377,1,0,0,1,0.4215
1991716644473195_2567077310270456,0,2,0,2,0
1991716644473195_2567078693603651,0,2,0,2,0
1991716644473195_2567169640261223,1,1,0,2,0.4215
1991716644473195_2567183963593124,6,1,0,7,2.7986
1991716644473195_2567239410254246,6,0,0,6,2.8052
1991716644473195_2567246670253520,11,2,0,13,5.7087
1991716644473195_2567267340251453,2,0,0,2,1.4448
1991716644473195_2567315983579922,17,8,0,25,9.1723
1991716644473195_2567335000244687,8,1,0,9,4.255
1991716644473195_2567625930215594,1,0,0,1,0.4927
1991716644473195_2567844940193693,2,1,0,3,1.2915
1991716644473195_2567879393523581,0,3,0,3,0
1991716644473195_2567880410190146,0,7,0,7,0
1991716644473195_2568006346844219,1,0,0,1,0.4754
1991716644473195_2568020626842791,3,2,0,5,0.888
1991716644473195_2568025623508958,1,0,0,1,0.6249
1991716644473195_2568061453505375,6,3,0,9,3.1548
1991716644473195_2568061716838682,2,0,0,2,0.8619
1991716644473195_2568107336834120,5,2,0,7,2.3295
1991716644473195_2568222296822624,1,3,0,4,0.296
1991716644473195_2568590216785832,1,0,0,1,0.8176
1991716644473195_2568639253447595,1,0,0,1,0.4215
1991716644473195_2568710086773845,6,1,0,7,3.7251
1991716644473195_2568745913436929,0,1,0,1,0
1991716644473195_2568783333433187,2,0,0,2,1.0123
1991716644473195_2568796366765217,22,3,0,25,12.5994
1991716644473195_2568825440095643,24,1,0,25,11.3319
1991716644473195_2568853023426218,9,2,0,11,4.1614
1991716644473195_2568889970089190,0,2,0,2,0
1991716644473195_2568891016755752,0,6,0,6,0
1991716644473195_2569037176741136,2,0,0,2,1.0803
1991716644473195_2569136020064585,0,1,0,1,0
1991716644473195_2569222516722602,8,0,0,8,4.0978
1991716644473195_2569592963352224,1,0,0,1,0.4215
1991716644473195_2569637266681127,8,0,0,8,3.5554
1991716644473195_2569676443343876,2,1,0,3,1.0773
1991716644473195_2569676903343830,1,1,0,2,0.4404
1991716644473195_2569688563342664,0,2,0,2,0
1991716644473195_2569690456675808,0,2,0,2,0
1991716644473195_2569694503342070,1,0,0,1,0.8519
1991716644473195_2569704423341078,1,0,0,1,0.4215
1991716644473195_2569745640003623,2,0,0,2,0.9154
1991716644473195_2569749613336559,2,0,0,2,0.9331
1991716644473195_2570016719976515,5,2,0,7,2.3861
1991716644473195_2570054016639452,1,0,0,1,0.5994
1991716644473195_2570083229969864,20,5,0,25,8.5157
1991716644473195_2570090266635827,3,0,0,3,1.4615
1991716644473195_2570173779960809,6,0,1,7,2.6302
1991716644473195_2570275673283953,3,0,0,3,1.8703
1991716644473195_2570626919915495,0,4,0,4,0
1991716644473195_2570649036579950,3,0,0,3,1.4613
1991716644473195_2570714739906713,0,4,0,4,0
1991716644473195_2570913996553454,1,0,0,1,0.4215
1991716644473195_2570949679883219,1,0,0,1,0.5994
1991716644473195_2571008799877307,19,6,0,25,8.6768
1991716644473195_2571021286542725,16,9,0,25,8.5565
1991716644473195_2571029933208527,3,1,0,4,1.3546
1991716644473195_2571043376540516,4,0,0,4,2.0995
1991716644473195_2571084759869711,1,0,0,1,0.4754
1991716644473195_2571315629846624,3,2,0,5,1.2231
1991716644473195_2571327939845393,0,1,0,1,0
1991716644473195_2571371223174398,17,6,2,25,8.1565
1991716644473195_2571375333173987,0,2,0,2,0
1991716644473195_2571404579837729,4,2,0,6,0.913
1991716644473195_2571565536488300,3,0,0,3,1.3023
1991716644473195_2572354809742706,1,0,0,1,0.2732
1991716644473195_2572528803058640,1,0,0,1,0.4754
1991716644473195_2572633656381488,10,2,0,12,5.5228
1991716644473195_2572953286349525,3,1,0,4,1.6606
1991716644473195_2573143189663868,21,4,0,25,12.5161
1991716644473195_2573189829659204,8,1,0,9,3.6101
1991716644473195_2573235169654670,5,2,0,7,2.3246
1991716644473195_2573429089635278,5,0,0,5,2.111
1991716644473195_2573738649604322,1,0,0,1,0.4754
1991716644473195_2573858362925684,1,0,0,1,0.4648
1991716644473195_2573929416251912,1,0,0,1,0.4215
1991716644473195_2573959412915579,1,1,0,2,0.0772
1991716644473195_2573959979582189,7,2,0,9,3.4795
1991716644473195_2574074006237453,2,1,0,3,1.0653
1991716644473195_2574085282902992,2,1,0,3,0.592
1991716644473195_2574123962899124,2,1,0,3,1.3062
1991716644473195_2574168936227960,2,0,0,2,0.8808
1991716644473195_2574217949556392,0,0,1,1,-0.296
1991716644473195_2574796349498552,1,0,0,1,0.4215
1991716644473195_2574870126157841,1,0,0,1,0.4215
1991716644473195_2574898929488294,2,1,0,3,0.6572
1991716644473195_2574914986153355,23,2,0,25,12.5104
1991716644473195_2575046009473586,0,0,1,1,-0.296
1991716644473195_2575107816134072,2,1,0,3,0.8969
1991716644473195_2576320149346172,2,0,0,2,0.5176
1991716644473195_2576493402662180,0,1,1,2,-0.296
1991716644473195_2576543679323819,1,0,0,1,0.4215
1991716644473195_2576787449299442,19,3,0,22,9.9304
1991716644473195_2577153692596151,2,0,0,2,0.9854
1991716644473195_2577185679259619,0,3,0,3,0
1991716644473195_2577237839254403,1,0,0,1,0.4927
1991716644473195_2577348129243374,3,0,0,3,1.7168
1991716644473195_2577417309236456,15,2,0,17,7.7808
1991716644473195_2577474505897403,7,0,0,7,3.2229
1991716644473195_2577722575872596,0,1,0,1,0
1991716644473195_2578216609156526,0,2,0,2,0
1991716644473195_2578308029147384,2,3,1,6,0.7438
1991716644473195_2578457689132418,9,15,1,25,2.2496
1991716644473195_2578468305798023,0,1,0,1,0
1991716644473195_2578468445798009,3,0,0,3,1.8855
1991716644473195_2578805349097652,1,0,0,1,0.8176
1991716644473195_2578918649086322,1,0,0,1,0.5994
1991716644473195_2578933502418170,0,1,0,1,0
1991716644473195_2578972742414246,6,1,0,7,2.8085
1991716644473195_2578981802413340,3,0,0,3,1.5218
1991716644473195_2579002315744622,1,0,0,1,0.4404
1991716644473195_2579038635740990,1,0,0,1,0.4215
1991716644473195_2579124489065738,16,0,0,16,7.8139
1991716644473195_2579148612396659,21,2,0,23,9.8241
1991716644473195_2579805615664292,1,0,0,1,0.4754
1991716644473195_2579830682328452,2,0,0,2,1.1003
1991716644473195_2579830888995098,1,0,0,1,0.4754
1991716644473195_2579863912325129,8,2,0,10,3.7426
1991716644473195_2580244618953725,4,2,0,6,2.0427
1991716644473195_2580577248920462,0,1,0,1,0
1991716644473195_2580599122251608,1,0,0,1,0.8176
1991716644473195_2580668122244708,9,0,1,10,4.2069
1991716644473195_2580767352234785,0,0,1,1,-0.0572
1991716644473195_2580865512224969,1,1,0,2,0.4404
1991716644473195_2581550558823131,1,0,0,1,0.6369
1991716644473195_2581745738803613,4,0,0,4,1.9295
1991716644473195_2581760015468852,1,0,0,1,0.4754
1991716644473195_2581772182134302,1,0,0,1,0.4926
1991716644473195_2581879252123595,3,1,0,4,1.2169
1991716644473195_2582355648742622,7,2,0,9,3.0112
1991716644473195_2582474975397356,4,0,0,4,2.4422
1991716644473195_2582522418725945,3,1,0,4,1.7556
1991716644473195_2582605935384260,1,0,0,1,0.3612
1991716644473195_2582620985382755,0,1,0,1,0
1991716644473195_2582726652038855,8,9,2,19,2.7127
1991716644473195_2582733835371470,3,1,0,4,1.9702
